date,title,text,tone,code?,returnees,blaming_migrants,blaming_government,blaming_geopolitics,blaming_infrastructure,blaming_vulnerability,blaming_locals,frustration_expression,date_complete
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela","As far as the Simón Bolívar bridge, which connects Villa del Rosario with San Antonio del Táchira, nationals from the neighboring country have also been transferred who have been surprised in other regions of the country in an irregular migratory condition.",0,1,0,0,0,0,0,0,0,0,2018-02-15
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela","Last weekend, 50 Venezuelans who were transiting to Bucaramanga in public transport vehicles were approached by members of Migración Colombia, the Army and the Police who were at the pilot random migration control post that was installed in the district of Berlin, in Tona (Santander), bordering area with Norte de Santander.",0,1,0,0,0,0,0,0,0,0,2018-02-15
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela",The foreigners were returned to the border for not having the documents required to be in Colombian territory.,0,1,0,0,0,0,0,0,0,0,2018-02-15
2015-08,Everything ready for the transfer of Venezuelan migrants from the terminal,"While the Venezuelans, due to the exchange rate differential (a bolívar was worth 0.0042 pesos yesterday), stopped coming to Cúcuta.",0,1,0,0,0,0,0,0,0,0,2015-08-28
2015-09,Colombia and the US want a better future for Venezuelans Pompeo,"In addition, the decree exempts those affected from paying the military compensation fee, the sanction for nonregistration and the issuance of the reservist card, and allows the free delivery of the duplicate of the reservist card for those who have lost it.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"The Secretary of State of the United States, Mike Pompeo, stated from the warehouses where humanitarian aid for Venezuela is stored, near the Tienditas border bridge, that Venezuelans who cross the border looking for better conditions because they have no other option.",0,1,0,0,0,1,0,0,0,1,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Pompeo also stated that despite the fact that many countries, including the United States, have allocated millions to mitigate the migration crisis, that aid has not been able to enter the country due to the decision of Nicolás Maduro.",0,1,0,0,0,1,0,0,0,1,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Colombia and the United States want a better future for Venezuelans, Pompeo said.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,This was the reception of SecPompeo together with the president IvanDuque in Cúcuta.,0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,The Venezuelan crisis and migration will be the main topics on his agenda in the country.,0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"THE TIME (ELTIEMPO) April 14, 2019Pompeos tour of the regionThe head of US diplomacy, Mike Pompeo, ended his visit to Peru this Sunday and arrived in Cúcuta around 4 in the afternoon, the first destination of hundreds of thousands of Venezuelans fleeing the crisis in their country.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"After attending a Palm Sunday mass in a Protestant church in Lima,Pompeo left shortly after noon for Colombia, the last leg of his South American tour, which began Friday in Chile.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Pompeo, after speaking about the Venezuelan crisis with Peruvian President Martín Vizcarra and his Foreign Minister Néstor Popolizio, declared that Peru was experiencing the effects of the disastrous Nicolás Maduro and the pain it has caused the Venezuelan people.",0,1,0,0,0,1,0,0,0,1,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"As a result of the crisis in the once prosperous oil country, Peru had to take in 750,000 Venezuelan migrants, said the Secretary of State.",0,1,0,0,0,1,0,0,0,1,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,The politician also visited Paraguay and said that Peru has shown enormous leadership in responding to this challenge (the migratory avalanche).,0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"They, the people of Peru, have generously welcomed nearly threequarters of a million refugees from Venezuela.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"More than three million Venezuelans, about 10 of the population, now live outside their country.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"The UN projection is that by the end of 2019 there will be 5.3 million, in the largest humanitarian crisis in Latin America in times of peace.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Peru is the second country, behind Colombia, that has received the largest number of Venezuelans, 750,000 according to Popolizio, which has tested the capacity of Peruvian public services.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Lima projects that by the end of April there will be almost 800,000 Venezuelans in the country and the million barrier will be overcome in a few months if the current migratory flow is maintained.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Popolizio affirmed that the crisis in Venezuela is a global problem, and announced that the Lima Group, at the meeting it will hold on Monday in Santiago, will discuss new measures to reinforce Maduros isolation.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Pompeo praised Peru for welcoming so many Venezuelans, but bristled when asked by a reporter if this contrasts with President Donald Trumps decision to build a wall to prevent Central American migrants seeking a better life from reaching the United States.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"The Secretary of State also spoke by phone on Saturday about the Venezuelan crisis with Brazilian Foreign Minister Ernesto Araújo, according to his spokesman.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"They (.) promised to continue working together to address the political, economic and humanitarian crisis in Venezuela, (and) its effects on Venezuelas neighbors, and the need for external actors, including Cuba, Russia and China, stop supporting Nicolás Maduro, Morgan Ortagus said in a statement.",0,1,0,0,0,1,0,0,0,1,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"The head of US diplomacy reiterated Washingtons support, in this very difficult time of transition, for the Venezuelan opponent Juan Guaidó, whom more than 50 countries recognize as the ruler in charge of Venezuela.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Peru was the promoter of the Lima Group, created in 2017 by a dozen American countries in search of a peaceful solution to the crisis in Venezuela.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"In addition, it was one of the first nations to recognize Guaidó when he proclaimed himself interim president following an interpretation of the Constitution, on January 23.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Pompeo praised Perus antidrug campaign that has eradicated thousands of hectares of coca crops, the raw material for cocaine.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Peru is one of the three largest producers of cocaine in the world and produces more than 400 tons a year, according to official figures.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Despite the seriousness of the situation in Venezuela, Pompeo stressed that the issue did not monopolize his talks in Lima, noting that they also discussed how Peru has been fighting public corruption as one of its priorities.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"The future of four former Peruvian presidents is in the hands of justice in cases linked to the Brazilian construction company Odebrecht, which admitted to the US court that it paid 29 million dollars in bribes in Peru to be awarded public works contracts.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"The Secretary of State reiterated in Lima the criticism he made in Santiago of China, which has expanded its ties with Latin America and is now the largest trading partner of Peru and Chile.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2019-04,Colombia and the US want a better future for Venezuelans Pompeo,"Pompeo had a meeting on Saturday with the staff of the US Embassy in Lima and their families, and later had dinner with a dozen select Peruvian businessmen at the residence of the US ambassador, Krishna Urs.",0,1,0,0,0,0,0,0,0,0,2019-04-14
2020-04,With loudspeakers they search for Venezuelan migrants in Colombia,The organization insisted that the authorities seek new alternatives for effective assistance to the Venezuelan population and that their transfer be carried out in the most dignified and appropriate manner.,0,1,0,0,0,0,0,0,0,0,2020-04-13
2016-08,With loudspeakers they search for Venezuelan migrants in Colombia,"Silently, daily, they are arriving in Venezuelan Caribbean municipalities fleeing the crisis in their country.",0,1,0,0,0,0,0,0,0,0,2016-08-03
2016-08,With loudspeakers they search for Venezuelan migrants in Colombia,"Due to the closure, they do it by trails and exposing their lives to the gangs of thieves that haunt the illegal passes of the upper Guajira.",0,1,0,0,0,0,0,0,0,0,2016-08-03
2016-08,With loudspeakers they search for Venezuelan migrants in Colombia,"In the Atlantic, with outreach through the main towns in the south of the department, irregular immigrants from Venezuela are being searched for, to register them and include them in the care plans for health and education services, especially for children, offered by the department.",0,1,0,0,0,0,0,0,0,0,2016-08-03
2016-08,With loudspeakers they search for Venezuelan migrants in Colombia,"According to the Secretary of the Interior, Guillermo Polo, these actions are being developed in coordination with the Foreign Ministry and are aimed at having an official record of the number of immigrants.",0,1,0,0,0,0,0,0,0,0,2016-08-03
2016-08,With loudspeakers they search for Venezuelan migrants in Colombia,"There are many people who entered through the trails of La Guajira and we do not have a report of those, that is why we cannot talk about how many immigrants from Venezuela have arrived, said the official, who added that although there is no official record of the number of Venezuelans, it is clear that in municipalities such as Santa Lucía, Suán and Candelaria, in the south, is where they are most concentrated.",0,1,0,0,0,0,0,0,0,0,2016-08-03
